DISBURSED_AMOUNT,LTV,STATE_ID,PERFORM_CNS_SCORE,CREDIT_HISTORY_LENGTH
58847,69.25,13,0,0
46369,79.02,4,0,0
59013,84.75,14,0,0
47349,67.39,15,723,60
55353,56.89,12,0,0
54959,68.18,6,788,16
63213,63.57,7,0,0
68817,87.22,4,0,0
55354,85.0,6,437,15
22574,33.02,8,571,30
51153,88.44,9,756,168
66169,74.96,8,0,0
50803,68.79,3,0,0
46349,51.63,4,0,0
44749,48.99,12,0,0
56009,82.94,14,740,12
51303,83.03,6,0,0
59323,79.0,4,738,3
50586,83.03,10,825,14
63147,94.63,11,726,4
73317,68.93,3,0,0
62447,89.05,4,622,12
61897,89.93,4,333,25
53639,79.27,7,708,19
56513,79.85,13,0,0
53803,76.12,14,705,26
39070,53.22,3,0,0
42104,60.0,13,0,0
52432,85.0,6,525,22
51897,78.95,4,672,67
68817,74.7,7,0,0
22690,47.83,11,559,162
49349,83.82,8,589,123
45449,69.32,3,706,20
60713,78.01,6,762,22
55189,69.65,9,16,35
55309,75.13,14,0,0
34184,49.3,19,0,0
73817,74.4,2,0,0
64669,85.83,8,710,25
44017,78.11,7,0,0
36939,58.87,18,639,20
51837,84.15,4,622,36
53478,84.14,6,405,79
63782,87.16,4,758,25
46145,79.79,7,0,0
72317,76.1,6,0,0
54259,82.97,4,0,0
47595,80.74,4,825,28
78751,72.44,3,0,0
71617,68.22,6,0,0
52803,72.06,3,0,0
80686,73.37,3,0,0
58659,83.02,4,687,8
26029,39.72,4,0,0
55513,85.18,4,646,7
48749,67.18,4,752,20
29484,67.16,10,630,84
58013,83.27,14,625,20
75193,68.29,3,0,0
59447,84.92,6,621,10
49722,87.95,4,836,12
30949,36.65,5,0,0
55695,85.0,4,825,25
60202,85.0,9,0,0
98480,52.05,13,839,84
98390,61.14,6,824,15
56759,85.86,6,825,18
68517,79.52,4,617,8
53103,88.05,6,300,122
55213,83.13,6,825,13
32214,74.4,9,679,11
70123,80.35,14,0,0
66382,74.73,4,763,110
61427,88.96,9,726,11
51078,86.0,15,708,12
61263,86.53,3,825,12
66882,87.26,4,0,0
41179,68.48,4,0,0
42994,61.21,12,0,0
50203,77.26,6,708,25
64469,83.67,9,0,0
44819,73.95,4,0,0
82386,64.93,13,0,0
89943,74.91,8,0,0
52703,69.32,13,0,0
68769,79.91,4,824,125
64900,89.45,8,694,10
77751,63.28,3,0,0
65382,79.96,4,0,0
62213,79.76,3,673,30
60513,79.42,9,0,0
57059,84.55,8,738,21
52020,67.83,3,695,19
54659,77.05,3,0,0
54623,77.81,13,681,22
63213,83.38,14,651,50
48849,79.94,4,0,0
65882,89.24,4,0,0
64202,88.21,8,659,8
65169,83.72,4,0,0
78079,74.56,16,557,7
55159,83.14,11,0,0
50743,67.74,5,0,0
58700,89.89,9,0,0
62213,79.25,17,0,0
51703,79.97,6,738,8
44849,70.7,6,17,2
59947,76.72,18,666,57
52853,84.38,11,836,13
62063,89.66,4,0,0
27369,33.6,3,0,0
51723,72.75,5,626,14
60947,77.95,3,0,0
32967,51.49,18,0,0
45429,66.24,13,0,0
48349,77.0,5,0,0
72667,79.12,8,0,0
45349,62.89,4,696,36
42394,73.0,15,300,79
49603,74.29,4,738,4
51303,84.14,7,0,0
49078,70.95,13,15,1
61313,86.87,6,15,1
55713,86.17,6,0,0
44840,74.4,13,665,41
95293,64.61,13,643,5
63713,58.56,3,0,0
53303,87.91,15,388,6
66382,94.44,4,300,32
42849,67.69,4,0,0
39339,53.05,4,0,0
40800,61.87,13,706,63
38639,66.97,1,0,0
55513,87.78,4,300,25
52778,74.61,6,0,0
38239,79.53,15,15,1
49078,81.63,13,0,0
47059,82.7,6,0,0
43429,74.52,18,825,12
53703,85.42,1,639,16
43494,64.18,3,0,0
44264,67.6,11,0,0
43210,74.69,6,662,30
62513,88.55,17,15,0
48373,75.0,13,0,0
37939,44.95,12,0,0
61213,88.73,4,575,69
52103,79.55,4,798,48
57213,82.91,4,738,90
62577,74.94,1,801,43
49003,70.71,8,859,37
41344,84.9,8,0,0
50303,79.44,4,0,0
61447,85.33,3,0,0
59413,76.31,3,728,142
81186,77.76,3,836,19
57759,86.94,6,0,0
56438,79.98,8,300,163
64522,86.42,9,825,7
46849,74.59,5,643,11
49303,76.09,6,0,0
55242,89.63,4,300,74
44909,59.08,1,717,34
51303,86.02,1,708,9
44788,64.16,4,0,0
50303,84.86,6,0,0
56252,72.31,8,16,18
50683,83.64,1,825,6
39439,61.86,6,0,0
60113,65.74,13,678,25
45134,77.86,4,424,61
50303,76.01,6,15,25
43869,73.62,4,610,29
67882,66.33,13,0,0
53978,83.59,6,18,23
46149,60.56,18,684,10
54559,81.02,9,300,45
25529,45.65,18,0,0
72817,74.08,3,0,0
53759,87.54,6,15,2
46165,71.94,3,0,0
40494,52.69,13,0,0
62713,86.63,8,686,24
70317,74.52,7,825,10
58847,83.22,3,0,0
76751,87.83,3,0,0
54013,68.39,4,0,0
32484,42.26,10,0,0
67882,81.16,5,758,50
58615,61.73,13,563,32
61689,89.62,9,300,32
38541,61.7,16,539,7
54513,79.08,6,0,0
59613,78.21,16,449,13
53959,86.4,6,0,0
52678,84.6,4,616,54
53303,80.52,6,300,24
46849,75.08,15,653,13
61000,80.2,14,15,1
43789,49.8,8,0,0
44615,79.09,4,0,0
64282,79.47,19,0,0
53303,73.68,1,669,151
75841,84.1,9,300,149
58851,84.82,4,728,44
83686,73.47,8,792,97
54079,74.62,1,825,12
56259,55.19,3,0,0
49303,74.01,1,17,2
42094,69.71,11,0,0
71873,78.44,8,0,0
47749,68.23,18,0,0
44349,66.12,3,0,0
35089,61.93,11,16,10
61167,88.35,1,649,10
84620,69.6,3,0,0
47145,73.85,6,0,0
54731,85.0,4,718,57
44715,79.37,1,0,0
58159,83.26,17,0,0
59997,82.27,14,0,0
54003,80.96,6,0,0
57063,78.76,8,658,31
53203,82.74,14,0,0
59947,86.59,15,825,6
53300,76.33,10,0,0
46665,59.77,4,0,0
55059,86.75,8,0,0
60213,84.17,15,708,3
60947,64.62,3,0,0
62490,86.41,3,14,26
70817,68.7,3,0,0
40394,75.73,4,640,19
51131,78.9,4,17,0
41394,63.36,13,583,33
80186,83.76,4,0,0
62447,80.25,3,0,0
64827,81.78,4,724,58
71619,79.66,5,825,7
52803,84.95,1,723,27
48649,69.83,14,790,25
51303,76.6,6,18,52
52203,77.18,4,738,9
67397,86.93,3,763,18
49263,71.65,5,0,0
67882,88.65,3,0,0
47349,75.22,18,617,23
59013,88.89,8,300,28
56600,67.71,14,0,0
71817,79.13,8,625,15
53703,89.89,11,708,175
47749,73.41,6,0,0
54959,94.28,4,691,36
64882,78.98,3,605,50
55899,69.67,6,0,0
43549,70.44,1,585,27
43894,66.97,8,0,0
57013,83.13,5,0,0
60947,86.11,4,716,39
48349,74.31,3,0,0
55259,83.49,17,0,0
49178,51.63,13,591,31
53303,81.78,6,708,10
53203,74.09,17,0,0
54303,73.36,3,0,0
58259,84.38,9,636,19
31321,54.48,6,0,0
68782,71.93,5,0,0
95899,62.49,18,762,13
55353,79.9,3,832,76
54003,82.09,4,0,0
53078,79.01,3,0,0
59447,89.62,10,0,0
45100,78.17,10,0,0
46369,70.68,5,0,0
51498,70.83,12,0,0
30484,48.1,1,436,25
54791,80.22,9,487,16
53303,79.37,1,0,0
61713,81.29,4,0,0
66800,85.52,14,422,28
60763,82.96,14,738,18
56759,86.97,6,726,25
62858,84.08,8,613,139
77751,70.07,3,0,0
33484,47.6,5,792,98
43617,79.9,6,0,0
33584,79.79,8,0,0
53453,79.31,14,0,0
43394,73.81,3,0,0
53668,85.0,13,710,23
41610,70.73,12,0,0
53078,84.63,6,0,0
60344,84.36,9,819,8
58513,54.85,3,0,0
39275,60.02,3,0,0
56259,74.28,3,562,59
79686,74.18,3,0,0
54259,74.78,13,0,0
65400,89.87,3,0,0
53303,66.87,8,646,4
58313,88.29,6,0,0
57759,78.63,14,0,0
48873,65.9,13,17,4
49349,81.04,16,0,0
51803,77.96,4,845,39
47647,81.19,4,0,0
49349,74.88,4,733,14
53013,77.59,5,0,0
41394,48.57,3,0,0
29484,48.73,18,0,0
47803,60.13,3,0,0
46145,67.04,8,413,69
48645,86.96,4,0,0
56513,88.9,4,708,11
53218,82.77,9,300,82
50303,71.02,6,300,35
44349,72.0,10,300,41
36439,61.39,1,740,24
54759,84.83,6,0,0
54758,84.69,4,656,22
31484,67.63,6,300,33
57413,88.65,13,15,1
56863,79.79,14,783,69
54513,81.34,14,0,0
67882,68.36,7,0,0
47774,79.8,6,0,0
56463,80.47,11,0,0
50103,70.19,6,444,17
58973,79.73,5,300,24
51838,76.49,6,738,25
50303,83.25,6,0,0
90033,59.92,10,0,0
49703,77.44,6,0,0
45349,52.72,14,551,59
59953,84.96,4,825,6
40710,62.65,13,0,0
55359,88.39,11,15,0
51303,65.51,7,562,30
46145,64.2,3,0,0
52303,77.76,13,728,62
46445,68.73,13,0,0
65316,69.76,12,0,0
37509,57.02,8,18,39
47349,56.06,7,836,23
58459,56.58,4,0,0
41394,28.81,3,682,46
29529,38.69,13,0,0
55759,78.69,16,586,29
53203,80.85,11,816,51
30628,79.53,5,737,15
56513,82.14,6,17,2
58759,81.84,14,672,45
72123,74.33,5,0,0
137255,84.35,6,623,35
34439,56.5,5,738,19
55509,66.28,8,300,56
48349,75.84,4,585,15
51203,78.52,6,779,67
27639,45.41,9,0,0
52078,67.53,3,836,36
53064,81.52,1,684,38
45349,66.98,11,0,0
55259,84.32,17,0,0
45458,52.0,13,409,59
49678,72.96,6,758,29
46895,77.02,4,359,25
52478,72.97,3,0,0
67482,74.94,3,18,24
33484,65.88,6,709,16
55001,89.95,4,709,8
52803,60.08,14,825,7
42694,75.44,4,0,0
63713,78.84,8,0,13
60547,83.78,6,300,28
57600,79.27,4,825,6
48783,74.61,7,0,0
59013,89.93,6,0,0
43000,82.27,2,0,0
57759,70.12,3,0,0
50243,68.08,3,0,0
59747,85.6,8,667,29
52303,82.33,1,667,19
48649,80.77,11,0,0
74023,73.09,1,676,9
49349,77.08,6,640,23
96490,81.81,4,17,0
52778,89.92,4,0,0
71817,71.83,6,0,0
60213,80.1,9,0,0
84033,71.43,4,0,0
78151,74.25,4,0,0
51203,84.56,1,825,10
62213,88.74,5,0,0
94815,61.45,4,359,137
42210,63.43,5,16,13
72017,86.92,6,0,0
52034,77.25,9,583,28
76251,89.89,6,0,0
52303,88.98,11,0,0
62697,85.0,4,575,22
45645,63.68,12,0,0
57259,83.09,3,0,0
66169,65.02,5,0,0
51223,78.62,3,737,19
52303,77.91,14,0,0
38439,54.4,3,300,143
69617,82.87,8,0,0
36949,60.46,4,0,0
55259,86.86,9,0,0
48349,71.01,4,708,17
71317,83.91,4,496,112
72817,69.29,3,0,0
57959,80.69,4,648,36
56259,56.65,3,763,21
64213,74.77,17,0,0
82033,73.17,3,710,6
42694,71.58,6,0,0
37171,45.53,5,0,0
51494,73.58,13,825,16
40894,79.33,2,710,6
33484,75.62,4,0,0
30984,43.63,5,0,0
58813,88.72,6,0,0
48400,82.9,11,0,0
61213,80.47,8,15,2
47049,74.36,9,654,25
65882,71.97,3,0,0
42222,62.26,3,0,0
117343,69.89,7,657,3
35439,52.54,4,836,18
25969,38.4,13,0,0
51498,63.75,12,0,0
39894,64.55,5,0,0
30824,78.59,4,619,19
47349,77.99,4,0,0
64182,87.94,4,0,0
54078,74.24,3,763,11
73817,89.82,4,17,27
39094,66.09,11,815,6
60347,88.23,4,597,10
46749,72.4,6,706,13
58713,68.4,3,719,21
39394,56.71,3,0,0
59713,86.4,4,0,0
60747,84.31,9,300,16
54013,83.7,4,753,12
46849,76.38,6,0,0
51603,64.84,3,473,44
36939,55.76,9,0,0
30284,59.23,6,665,19
55359,89.86,6,737,15
43394,74.36,6,686,57
33844,46.62,7,0,0
59213,83.65,4,758,38
56900,79.75,10,0,0
47149,70.83,16,547,10
45549,77.61,6,680,23
68169,74.14,10,477,37
46349,74.94,6,0,0
20574,28.28,3,0,0
57313,83.62,17,0,0
59259,89.55,4,0,0
41394,68.17,1,0,0
48849,71.39,8,657,60
52478,69.72,3,0,0
39576,59.93,13,0,0
44049,76.14,6,448,47
66332,90.0,4,0,0
56659,83.88,4,598,88
71817,84.41,3,0,0
45749,77.3,6,680,6
48743,74.27,15,0,0
54013,67.12,3,0,0
32588,75.0,4,0,0
71973,69.2,13,0,0
54713,72.0,13,0,0
25301,29.32,8,737,17
68817,88.35,3,763,7
59713,88.71,9,0,0
57841,79.0,13,0,0
54303,81.74,1,0,0
59997,81.89,18,680,15
63882,76.21,3,0,0
61947,73.21,3,0,0
57159,79.39,6,0,0
54303,51.51,3,18,30
53583,75.32,1,683,6
68013,81.55,9,0,0
53803,71.43,4,0,0
38653,54.3,3,0,0
62713,89.88,4,300,0
55013,88.62,18,0,0
64882,88.42,5,0,0
71123,74.75,14,16,88
37839,60.81,4,708,9
78731,74.99,13,0,0
86139,69.05,16,17,0
68817,78.12,3,0,0
59447,73.72,3,0,0
58159,89.96,6,0,0
51503,74.19,6,0,0
53303,88.95,18,0,0
48349,74.56,9,0,0
54303,78.62,4,0,0
46039,78.0,4,0,0
52466,73.4,13,580,40
94863,56.11,11,0,0
33484,53.56,3,0,0
50703,43.42,13,0,0
51703,73.83,6,0,0
64213,85.98,14,601,14
55563,72.91,8,502,39
97390,69.36,10,300,38
42494,74.3,6,627,59
102397,73.16,13,706,12
36439,58.48,5,0,0
53303,77.03,8,839,75
58759,71.01,4,0,0
52578,72.95,13,0,0
43849,68.68,18,435,33
52078,70.86,10,0,0
55383,85.0,9,503,58
56400,82.44,14,708,53
62213,76.61,9,726,3
45145,57.67,4,569,23
17900,39.51,11,738,28
62500,89.9,9,497,81
45389,76.44,18,0,0
45549,77.54,6,0,0
56513,77.1,15,0,0
49303,69.99,7,0,0
39439,53.27,3,0,0
83186,88.87,4,0,0
51996,83.98,8,0,0
47776,72.83,10,0,0
44149,74.0,3,0,0
61213,83.14,5,441,16
52803,74.9,9,726,7
60213,88.02,4,15,1
52153,77.08,1,709,10
35439,61.11,15,738,9
58513,89.9,6,16,23
32761,59.98,15,752,4
43394,37.16,3,0,0
51103,66.81,3,18,12
59647,89.91,4,16,85
49103,78.27,1,0,0
44849,52.33,6,0,0
54504,81.95,9,300,51
52803,77.9,6,0,0
42394,74.54,15,0,0
50458,70.68,3,771,25
50303,76.12,4,0,0
59947,73.85,3,0,0
53303,69.77,3,0,0
63542,84.17,3,0,0
52649,88.0,16,738,10
60213,63.71,3,680,48
58259,81.91,3,0,0
58227,81.88,3,0,0
59147,79.23,8,300,55
64213,75.41,14,0,0
46349,65.02,3,0,0
57013,77.22,3,0,0
72817,75.64,3,0,0
54459,77.14,15,568,18
50803,85.02,11,0,0
30661,57.96,6,0,0
62213,80.19,4,763,67
80016,79.75,8,665,25
51303,69.98,3,719,26
69117,72.73,5,0,0
35769,54.43,9,749,25
46500,64.33,14,832,3
57149,85.0,4,0,0
47349,57.69,8,0,0
54259,59.52,4,417,13
66769,66.76,1,683,21
47849,48.63,3,399,43
45610,88.39,4,0,0
34939,56.84,6,766,21
97390,64.06,3,646,76
47849,73.41,6,0,0
29799,68.18,9,727,5
47349,78.07,6,766,11
56513,84.04,4,0,0
56309,79.59,14,778,9
61013,78.83,4,0,0
50578,69.97,7,0,0
42594,78.78,4,832,8
68169,72.22,7,587,46
57259,77.66,9,0,0
62747,88.89,11,681,7
51003,79.05,1,498,32
47559,72.67,9,0,0
52508,81.16,4,0,0
41894,61.27,18,653,11
45749,82.58,6,16,32
48349,69.92,17,680,27
49303,53.29,3,774,58
42394,66.03,7,0,0
54428,85.0,6,680,4
63713,79.8,4,0,0
48443,71.59,9,15,1
56813,67.52,12,0,0
39019,74.67,9,16,12
55813,83.1,6,825,25
94899,69.67,8,825,24
46849,79.68,6,725,23
58259,79.82,3,0,0
70163,72.49,3,17,2
56459,81.68,9,0,0
64052,73.65,3,18,12
48749,74.43,6,645,13
77251,62.58,3,0,0
54013,78.91,13,0,0
38439,60.27,1,825,10
57158,74.94,3,825,18
70817,73.31,18,0,0
44394,67.95,6,0,0
50578,70.02,13,16,53
55513,79.23,18,15,1
53961,85.0,4,603,51
82283,77.68,9,17,2
62939,81.14,10,738,6
64069,86.38,8,300,44
57259,89.23,4,763,15
66582,89.67,4,681,25
54513,77.78,4,0,0
41977,61.75,13,836,6
56413,78.44,14,811,25
41310,79.81,4,0,0
51508,85.0,4,774,25
50303,78.84,4,694,8
59413,84.92,4,300,36
50703,83.15,1,611,23
41594,64.3,6,300,61
54119,60.51,13,0,0
54303,87.86,8,825,22
42969,78.3,1,15,0
58259,79.11,6,602,13
45409,78.62,6,0,0
45349,60.27,3,0,0
49538,57.36,12,15,2
53078,79.44,9,825,8
51803,48.62,15,0,0
96490,70.76,3,16,63
56750,85.0,4,796,26
59213,76.87,6,0,0
54413,82.64,6,763,41
57013,84.42,3,0,0
62713,88.92,1,300,161
68382,84.92,3,0,0
47349,57.92,3,0,0
64882,89.0,4,688,10
60810,74.24,9,737,22
61213,77.85,3,853,102
58459,84.27,6,692,34
48199,75.04,6,0,0
52803,88.75,11,701,34
60447,84.95,8,679,13
72117,71.51,14,15,0
53078,84.62,6,615,27
51849,86.15,16,0,0
82686,79.93,13,0,0
58159,89.81,11,749,16
55013,57.14,5,737,11
56513,76.11,7,654,41
60013,61.3,17,0,0
43394,63.31,14,0,0
73214,72.92,13,0,0
31684,55.78,6,740,25
39439,58.22,3,698,24
48349,62.78,6,0,0
83586,87.56,4,0,0
47349,65.75,3,0,0
26029,59.75,11,738,3
130425,81.06,18,741,20
94505,59.44,5,15,0
58013,86.45,3,752,84
38339,52.57,9,728,22
63013,84.88,9,825,25
58547,88.75,11,595,64
55913,84.68,9,0,0
49983,86.26,6,738,8
47500,88.91,11,589,23
70653,79.32,8,0,0
53503,82.0,17,657,11
53248,85.0,6,627,12
52918,85.04,15,0,0
59213,62.05,4,836,20
63213,72.78,3,819,60
37747,79.78,6,300,67
71517,59.92,12,0,0
55659,87.36,6,825,6
67882,61.8,5,0,0
63213,72.77,6,691,24
49853,73.92,4,836,12
46349,69.22,3,0,0
53078,78.37,3,18,12
56617,84.22,9,832,47
63669,62.13,3,825,16
48349,70.0,5,0,0
37039,54.69,9,706,5
52053,86.21,18,825,13
47349,65.75,4,821,196
52303,88.05,16,0,0
49378,69.92,13,582,73
49803,87.18,11,702,20
51303,89.9,6,300,28
58947,84.01,5,825,6
46849,67.35,5,825,25
55509,70.4,4,737,6
41894,62.56,3,0,0
59747,79.26,6,738,7
51428,74.89,7,0,0
72823,75.28,4,0,0
66619,42.85,18,616,74
26949,43.81,13,0,0
50078,71.58,5,737,11
50600,66.53,3,830,18
52053,77.96,14,0,0
19401,29.29,6,0,0
86139,69.93,16,0,0
57259,88.0,8,0,0
52328,78.03,6,0,0
72490,58.95,13,785,28
65882,89.48,3,0,0
55107,62.51,8,685,35
57020,75.59,4,0,0
44145,76.32,3,0,0
55259,83.58,17,0,0
50603,78.07,6,0,0
52524,84.95,4,667,142
50203,83.47,6,514,40
82586,74.65,6,300,70
37864,61.59,9,0,0
48349,71.01,4,300,141
54059,89.28,18,825,7
51303,86.85,6,825,6
47470,79.73,6,726,38
56459,80.4,9,0,0
58059,84.55,6,825,18
39369,62.08,4,0,0
55013,80.78,3,753,24
48199,84.24,11,651,9
43894,64.39,15,0,0
61947,74.13,3,0,0
38939,65.52,6,615,18
50303,84.27,18,0,0
38439,37.83,3,0,0
46099,87.98,4,407,53
80033,81.83,4,0,0
44394,63.92,2,0,0
53778,76.04,6,734,29
46369,69.05,3,0,0
56481,89.93,6,594,120
56259,86.08,8,561,37
57759,84.59,17,0,0
50044,76.05,9,15,0
45149,84.88,2,0,0
48678,79.19,2,741,12
64500,81.74,8,0,0
42410,61.7,4,0,0
59726,84.99,4,0,0
53613,79.5,13,0,0
52969,77.49,9,825,7
53300,82.2,2,0,0
29881,50.05,1,0,0
49803,79.12,15,0,0
51278,62.44,4,0,0
43749,74.85,6,738,4
50115,62.87,13,825,12
45449,74.61,6,0,0
40394,74.54,3,0,0
50453,73.58,9,0,0
54078,79.67,6,0,0
59213,84.71,17,708,15
66382,84.89,4,0,0
49377,85.0,6,613,23
48783,71.84,3,578,105
50078,68.56,3,774,32
58947,89.39,11,749,37
68882,62.82,3,486,27
44949,84.93,16,0,0
56430,85.0,4,825,25
36439,63.33,1,0,0
53078,49.6,3,0,0
32434,43.82,3,0,0
76661,74.37,3,0,0
57759,78.85,6,0,0
61463,74.56,18,0,0
51713,71.57,13,0,0
33484,32.15,7,571,13
53303,89.66,18,0,0
51303,68.9,14,832,11
57759,84.46,4,681,9
53703,83.59,6,0,72
64382,79.54,8,0,0
62213,78.71,4,0,0
55013,71.97,13,0,0
65293,72.04,1,627,5
48200,78.57,11,0,0
42169,79.91,4,15,0
55259,84.91,6,0,0
59463,84.56,9,0,0
56813,82.5,18,650,52
52703,83.27,1,679,130
38439,58.28,5,516,33
49473,83.66,4,0,0
69323,84.31,8,0,0
43429,74.62,15,738,4
49378,88.85,11,0,0
56013,77.95,13,0,0
48803,83.51,18,832,5
91955,74.1,4,625,44
47418,72.39,15,676,28
42874,69.93,4,368,42
49202,77.51,10,0,0
41394,69.28,18,0,1
43943,63.73,2,725,22
54259,89.9,6,738,6
95874,73.82,4,0,0
52328,79.19,4,0,0
65669,62.85,3,0,0
73751,73.54,3,0,0
41037,75.39,2,0,0
50383,83.69,15,0,0
45889,60.15,3,0,0
82033,67.36,3,783,19
49349,75.38,4,676,52
57789,83.61,17,323,74
54619,71.7,7,514,12
46099,63.71,8,553,104
33984,51.58,15,0,0
48049,78.88,8,0,0
49578,76.92,5,0,0
34939,72.0,11,0,0
45195,62.96,12,16,0
43110,77.41,12,0,0
52000,82.43,14,0,0
38139,62.93,3,0,0
53303,79.13,1,300,140
55013,84.65,13,0,0
49803,74.1,4,0,0
48803,83.36,1,446,75
72017,86.12,4,607,12
36659,68.51,10,17,2
66382,84.68,4,0,0
53677,83.98,4,0,0
65300,71.22,14,0,0
69200,74.74,8,0,0
58513,82.98,3,0,0
36439,79.17,3,836,26
63213,87.27,6,16,88
47547,69.68,12,0,0
36439,61.34,6,16,28
44000,68.46,17,0,0
47945,47.97,13,0,0
38300,59.93,18,0,0
65882,84.28,19,624,23
62613,73.84,1,380,27
73623,52.22,5,0,0
58013,75.53,13,0,0
39494,55.01,3,0,0
51303,65.17,1,314,18
39594,72.38,5,0,0
51703,78.35,6,0,0
31984,65.17,8,640,19
56208,78.0,13,825,36
59213,72.18,8,625,4
83186,70.83,13,774,50
76251,88.14,4,642,36
51303,73.08,14,652,10
53078,74.85,13,0,0
40394,72.28,1,651,41
32591,51.28,13,0,0
44394,60.16,4,300,20
51978,84.75,7,0,0
64882,89.37,19,552,39
53703,89.74,6,633,66
70817,89.73,4,825,13
40694,74.93,3,0,0
23736,60.1,2,444,67
53478,87.89,6,18,33
59017,85.0,9,405,29
46349,73.15,6,404,62
28529,42.38,5,18,10
66882,73.04,3,706,13
43549,56.19,3,0,0
41524,53.39,12,0,0
65269,81.06,17,0,0
73023,63.69,4,595,29
50078,65.24,3,0,0
34347,53.75,8,0,0
52303,87.24,1,0,0
53078,49.92,3,0,0
57313,89.94,8,300,131
55680,84.88,9,485,6
45145,68.27,3,0,0
49978,84.83,6,0,0
59947,57.95,6,0,0
63213,79.04,4,738,11
54259,83.36,6,583,31
58013,81.72,3,300,88
42394,62.29,10,554,123
50200,61.16,8,0,0
61263,89.26,15,0,0
54659,79.99,6,419,32
38901,58.57,3,825,3
34939,56.86,7,0,0
46369,77.18,15,0,0
58227,84.83,3,738,4
31484,55.53,3,14,18
72223,74.26,8,626,62
34089,56.01,11,517,12
54263,87.2,6,771,21
52303,89.43,1,844,205
68882,67.42,6,738,25
36439,71.59,9,0,0
52700,79.95,17,0,0
43394,56.11,3,679,36
37541,60.61,1,0,0
56717,85.23,3,14,1
56159,83.02,5,0,0
50903,71.7,4,0,0
80651,90.0,4,796,42
59259,73.8,15,727,33
46527,79.9,2,0,0
52703,61.82,13,639,62
53803,82.29,5,0,0
52863,72.52,6,0,0
46049,67.15,2,0,0
23074,41.59,3,774,49
70817,77.94,3,615,14
58530,79.0,13,0,0
47349,61.54,4,0,0
45879,78.55,15,0,0
56459,74.24,3,656,18
55259,57.0,3,763,14
51303,77.57,6,300,123
63447,84.76,5,0,0
57513,89.89,6,0,0
47145,62.47,13,0,0
54013,84.44,6,0,0
69169,73.61,8,637,37
58227,60.6,12,738,23
48145,86.5,3,0,0
58148,89.38,4,680,15
60313,89.32,8,0,0
42210,78.18,5,0,0
61447,80.18,6,0,0
62593,88.89,4,0,0
55099,79.44,4,0,0
70717,79.71,6,0,0
60278,89.51,3,706,11
65732,71.76,14,0,0
53449,77.64,9,15,2
53229,89.12,18,0,0
48345,81.61,18,441,25
51278,72.51,4,0,0
35679,64.51,1,825,10
57259,89.9,6,0,0
61947,74.97,3,0,0
38910,79.23,3,774,56
58259,83.16,4,0,0
63882,64.6,3,0,0
59947,89.62,8,738,27
48349,71.09,4,590,93
47349,79.49,6,593,21
48349,79.72,1,489,111
59392,85.0,4,309,57
52579,79.97,2,737,7
65869,87.64,19,832,42
41394,74.8,6,0,0
52303,79.93,1,719,12
61283,86.7,9,651,55
55728,79.6,4,0,0
57013,72.17,3,0,0
44919,73.51,6,0,0
52733,83.73,4,643,38
50803,83.22,6,17,2
60713,88.62,8,300,41
37739,79.67,15,0,0
58513,73.4,15,593,74
95800,57.44,6,498,42
44349,44.7,5,0,0
25229,55.69,2,0,0
51303,75.3,14,0,0
59713,84.62,4,699,13
61047,80.59,13,749,139
66882,75.53,3,0,0
61822,78.02,13,0,0
26529,52.21,6,0,0
51899,83.92,5,668,3
47349,84.51,4,760,15
66002,84.05,3,0,0
51089,85.0,6,17,2
52503,83.59,6,16,6
45349,71.07,10,0,0
70239,66.3,8,0,0
72623,66.8,7,17,2
61583,55.34,3,0,0
61013,87.02,8,768,116
69099,80.35,4,568,199
54059,87.17,4,825,6
42194,72.58,4,0,0
60813,88.35,11,783,64
50903,78.31,6,15,0
41094,62.73,3,615,6
37000,58.03,9,739,47
66782,79.9,6,0,0
69817,66.85,3,0,0
51203,82.21,6,543,5
48649,78.39,15,624,24
88620,74.69,4,0,0
47349,77.26,6,0,0
45349,71.82,18,0,0
49803,78.3,6,778,5
61947,79.95,4,627,41
66882,74.88,13,0,0
65169,64.37,4,0,0
61713,94.03,11,835,50
48349,89.85,7,607,30
62613,80.4,6,15,1
55759,58.94,3,582,41
54413,82.84,4,300,53
66282,89.98,4,825,7
44094,67.94,19,625,36
48118,75.97,3,700,52
72317,74.84,7,708,15
52078,88.95,4,738,8
69069,73.86,14,0,0
40500,59.65,8,466,18
57659,89.25,6,685,100
53628,85.0,8,300,46
43094,63.69,16,439,48
49800,75.61,11,623,8
44185,86.47,6,0,0
59259,83.57,4,405,59
57013,89.66,4,0,0
64772,89.65,4,0,0
38164,57.3,9,0,0
54759,77.84,6,0,0
45869,78.38,16,0,0
54078,79.27,13,0,0
70523,70.06,6,0,0
62447,79.38,4,0,0
63440,79.99,8,300,78
24150,54.44,14,0,0
33131,53.66,18,0,0
46349,70.88,4,0,0
39394,70.68,6,0,0
56159,85.08,7,623,31
41894,69.77,6,709,13
73711,73.56,10,760,49
63212,85.56,8,0,0
51078,78.67,14,0,0
45088,50.94,13,706,47
51303,52.48,3,17,17
36439,68.91,3,709,15
54259,73.45,13,0,0
50303,63.21,3,0,0
70817,84.71,4,569,21
58213,59.52,13,407,69
58059,79.9,13,0,0
30484,74.52,6,710,14
49578,82.75,4,622,16
53828,83.16,6,0,0
54013,71.11,3,0,0
